('Fiona is big.', 'The lion is strong.', False)
('Anne is small.', 'The snake is small.', False)
('Anne is small.', 'The snake is small.', False)
('Harry is wealthy.', 'The Harry is small.', False)
('Harry is wealthy.', 'The Harry is small.', False)
('Gary is rough.', 'The bald eagle is sad.', False)
('Gary is rough.', 'The bald eagle is sad.', False)
('Alan is strong.', 'The cat is high.', False)
('Alan is strong.', 'The cat is high.', False)
('Fiona is short.', 'The filion is short.', False)
('Fiona is short.', 'The filion is short.', False)
('Dave is kind.', 'The dog is kind.', False)
('Dave is kind.', 'The dog is kind.', False)
('Gary is sad.', 'The lion is imperfect.', False)
('Gary is sad.', 'The lion is imperfect.', False)
('Charlie is heavy.', 'The lion is strong.', False)
('Charlie is heavy.', 'The lion is strong.', False)
('Gary is short.', 'The dinosaur is poor.', False)
('Gary is short.', 'The bald eagle is poor.', False)
('Fiona is smart.', 'The filion is kind.', False)
('Fiona is smart.', 'The filion is kind.', False)
('Anne is dull.', 'The bald eagle is smart.', False)
('Anne is dull.', 'The anneagle is smart.', False)
('Harry is big.', 'The Harry is bad.', False)
('Harry is big.', 'The Harry is bad.', False)
('Dave is thin.', 'The dinosaur is clever.', False)
('Dave is thin.', 'The Dave is smart.', False)
('Charlie is kind.', 'The cat is wealthy.', False)
('Charlie is kind.', 'The cat is wealthy.', False)
('Bob is bad.', 'The cat is imperfect.', False)
('Bob is bad.', 'The bob is small.', False)
('Dave is high.', 'The bald eagle is big.', False)
('Dave is high.', 'The bald eagle is big.', False)
('Harry is thin.', 'The a person is smart.', False)
('Harry is thin.', 'The Harry is smart.', False)
('Gary is nice.', 'The a person is imperfect.', False)
('Gary is nice.', 'The person is imperfect.', False)
('Bob is dull.', 'The cat is rough.', False)
('Bob is dull.', 'The cat is rough.', False)
('Bob is high.', 'The bald eagle is heavy.', False)
('Bob is high.', 'The bald eagle is thin.', False)
('Alan is little.', 'The cat is thin.', False)
('Alan is little.', 'The cat is thin.', False)
('Harry is smart.', 'The Harry is smart.', False)
('Harry is smart.', 'The Harry is smart.', False)
('Gary is poor.', 'The bald eagle is poor.', False)
('Gary is poor.', 'The bald eagle is poor.', False)
('Bob is big.', 'The bob is big.', False)
('Bob is big.', 'The bob is big.', False)
('Fiona is short.', 'The filion is short.', False)
('Fiona is short.', 'The filion is short.', False)
('Dave is quiet.', 'The bald eagle is poor.', False)
('Dave is quiet.', 'The bald eagle is poor.', False)
('Charlie is imperfect.', 'The cat is imperfect.', False)
('Charlie is imperfect.', 'The cat is imperfect.', False)
('Fiona is big.', 'The lion is strong.', False)
('Fiona is big.', 'The lion is strong.', False)
('Bob is small.', 'The cat is small.', False)
('Bob is small.', 'The cat is small.', False)
('Erin is quiet.', 'The erin is wealthy.', False)
('Erin is quiet.', 'The erin is small.', False)
('Charlie is poor.', 'The squirrel is imperfect.', False)
('Charlie is poor.', 'The squirrel is imperfect.', False)
('Charlie is high.', 'The cat is small.', False)
('Charlie is high.', 'The cat is small.', False)
('Bob is tiny.', 'The cat is small.', False)
('Bob is tiny.', 'The cat is small.', False)
('Gary is clever.', 'The bald eagle is small.', False)
('Gary is clever.', 'The bald eagle is small.', False)
('Harry is imperfect.', 'The Harry is poor.', False)
('Harry is imperfect.', 'The Harry is poor.', False)
('Anne is big.', 'The lion is heavy.', False)
('Anne is big.', 'The lion is heavy.', False)
('Charlie is thin.', 'The lion is small.', False)
('Charlie is thin.', 'The lion is small.', False)
('Fiona is nice.', 'The filion is rough.', False)
('Fiona is nice.', 'The filion is rough.', False)
('Alan is sad.', 'The bald eagle is rough.', False)
('Alan is sad.', 'The Alan is rough.', False)
('Fiona is high.', 'The fion is high.', False)
('Fiona is high.', 'The fion is high.', False)
('Gary is tiny.', 'The lion is small.', False)
('Gary is tiny.', 'The lion is small.', False)
('Charlie is smart.', 'The lion is imperfect.', False)
('Charlie is smart.', 'The lion is sad.', False)
('Anne is rough.', 'The lion is sad.', False)
('Anne is rough.', 'The snake is sad.', False)
('Alan is strong.', 'The cat is big.', False)
('Alan is strong.', 'The cat is big.', False)
('Dave is small.', 'The dinosaur is small.', False)
('Dave is small.', 'The dinosaur is small.', False)
('Erin is kind.', 'The er is nice.', False)
('Erin is kind.', 'The erin is nice.', False)
('Charlie is imperfect.', 'The cat is big.', False)
('Charlie is imperfect.', 'The cat is big.', False)
('Erin is heavy.', 'The er is thin.', False)
('Erin is heavy.', 'The er is thin.', False)
('Dave is short.', 'The dinosaur is small.', False)
('Dave is short.', 'The dinosaur is small.', False)
('Alan is clever.', 'The Alan is wealthy.', False)
('Alan is clever.', 'The Alan is wealthy.', False)
('Bob is imperfect.', 'The dog is imperfect.', False)
('Bob is imperfect.', 'The bald eagle is poor.', False)
('Harry is heavy.', 'The Harry is bad.', False)
('Harry is heavy.', 'The Harry is bad.', False)
('Bob is tiny.', 'The dog is beautiful.', False)
('Bob is tiny.', 'The dog is beautiful.', False)
('Anne is smart.', 'The snake is strong.', False)
('Anne is smart.', 'The bald eagle is strong.', False)
('Erin is bad.', 'The er is bad.', False)
('Erin is bad.', 'The er is bad.', False)
('Dave is strong.', 'The Dave is rough.', False)
('Dave is strong.', 'The Dave is rough.', False)
('Bob is small.', 'The cat is small.', False)
('Bob is small.', 'The dog is small.', False)
('Gary is nice.', 'The Gary is high.', False)
('Gary is nice.', 'The bald eagle is high.', False)
('Charlie is rough.', 'The squirrel is sad.', False)
('Charlie is rough.', 'The squirrel is sad.', False)
('Charlie is strong.', 'The cat is strong.', False)
('Charlie is strong.', 'The cat is strong.', False)
('Dave is tiny.', 'The dog is strong.', False)
('Dave is tiny.', 'The dog is strong.', False)
('Anne is wealthy.', 'The cat is beautiful.', False)
('Anne is wealthy.', 'The cat is beautiful.', False)
('Fiona is imperfect.', 'The filion is bad.', False)
('Fiona is imperfect.', 'The filion is bad.', False)
('Anne is huge.', 'The bald eagle is big.', False)
('Anne is huge.', 'The bald eagle is big.', False)
('Gary is small.', 'The Gary is small.', False)
('Gary is small.', 'The Gary is rough.', False)
('Bob is kind.', 'The dog is kind.', False)
('Bob is kind.', 'The dog is kind.', False)
('Dave is dull.', 'The Dave is bad.', False)
('Dave is dull.', 'The dog is dull.', False)
('Bob is huge.', 'The bob is quiet.', False)
('Bob is huge.', 'The bob is quiet.', False)
('Gary is little.', 'The person is wealthy.', False)
('Gary is little.', 'The a person is wealthy.', False)
('Anne is kind.', 'The rabbit is quiet.', False)
('Anne is kind.', 'The anneagle is quiet.', False)
('Harry is bad.', 'The Harry is bad.', False)
('Harry is bad.', 'The Harry is bad.', False)
('Fiona is heavy.', 'The filion is big.', False)
('Fiona is heavy.', 'The filion is big.', False)
('Alan is short.', 'The cat is wealthy.', False)
('Alan is short.', 'The cat is wealthy.', False)
('Harry is smart.', 'The Harry is wealthy.', False)
('Harry is smart.', 'The Harry is wealthy.', False)
('Anne is bad.', 'The Harry is big.', False)
('Anne is bad.', 'The bald eagle is big.', False)
('Charlie is big.', 'The lion is small.', False)
('Charlie is big.', 'The cat is big.', False)
('Erin is tiny.', 'The erin is small.', False)
('Erin is tiny.', 'The erin is small.', False)
('Fiona is clever.', 'The filion is sad.', False)
('Fiona is clever.', 'The filion is sad.', False)
('Gary is rough.', 'The person is imperfect.', False)
('Gary is rough.', 'The dinosaur is imperfect.', False)
('Charlie is strong.', 'The lion is big.', False)
('Charlie is strong.', 'The lion is small.', False)
('Dave is tiny.', 'The person is poor.', False)
('Dave is tiny.', 'The bald eagle is poor.', False)
('Harry is quiet.', 'The Harry is quiet.', False)
('Harry is quiet.', 'The Harry is quiet.', False)
('Erin is imperfect.', 'The er is poor.', False)
('Erin is imperfect.', 'The er is imperfect.', False)
('Fiona is big.', 'The filion is small.', False)
('Fiona is big.', 'The filion is small.', False)
('Harry is thin.', 'The lion is rough.', False)
('Harry is thin.', 'The lion is rough.', False)
('Bob is wealthy.', 'The bob is wealthy.', False)
('Bob is wealthy.', 'The bob is wealthy.', False)
('Anne is poor.', 'The snake is wealthy.', False)
('Anne is poor.', 'The snake is wealthy.', False)
('Charlie is big.', 'The squirrel is small.', False)
('Charlie is big.', 'The squirrel is heavy.', False)
('Dave is short.', 'The Dave is small.', False)
('Dave is short.', 'The Dave is small.', False)
('Erin is kind.', 'The er is kind.', False)
('Erin is kind.', 'The er is kind.', False)
('Fiona is rough.', 'The lion is rough.', False)
('Fiona is rough.', 'The lion is rough.', False)
('Gary is high.', 'The bald eagle is big.', False)
('Gary is high.', 'The Gary is wealthy.', False)
('Dave is tiny.', 'The dinosaur is short.', False)
('Dave is tiny.', 'The Dave is short.', False)
('Bob is smart.', 'The cat is bad.', False)
('Bob is smart.', 'The cat is bad.', False)
('Anne is dull.', 'The snake is bad.', False)
('Anne is dull.', 'The snake is small.', False)
('Charlie is high.', 'The a person is big.', False)
('Charlie is high.', 'The a person is big.', False)
('Erin is little.', 'The erin is rough.', False)
('Erin is little.', 'The erin is rough.', False)
('Alan is clever.', 'The Alan is rough.', False)
('Alan is clever.', 'The Alan is rough.', False)
('Gary is dull.', 'The bald eagle is big.', False)
('Gary is dull.', 'The bald eagle is big.', False)
('Dave is big.', 'The bald eagle is strong.', False)
('Dave is big.', 'The bald eagle is strong.', False)
('Gary is small.', 'The bald eagle is rough.', False)
('Gary is small.', 'The bald eagle is rough.', False)
('Anne is nice.', 'The bald eagle is smart.', False)
('Anne is nice.', 'The bald eagle is smart.', False)
('Erin is dull.', 'The er is sad.', False)
('Erin is dull.', 'The er is sad.', False)
('Harry is heavy.', 'The cat is strong.', False)
('Harry is heavy.', 'The bald eagle is strong.', False)
('Bob is tiny.', 'The bob is small.', False)
('Bob is tiny.', 'The bob is small.', False)
('Dave is quiet.', 'The dog is wealthy.', False)
('Dave is quiet.', 'The dog is wealthy.', False)
('Erin is dull.', 'The bald eagle is small.', False)
('Erin is dull.', 'The er is small.', False)
('Erin is big.', 'The er is short.', False)
('Erin is big.', 'The er is short.', False)
('Charlie is small.', 'The a person is imperfect.', False)
('Charlie is small.', 'The a person is imperfect.', False)
('Fiona is quiet.', 'The lion is bad.', False)
('Fiona is quiet.', 'The lion is bad.', False)
('Bob is poor.', 'The dog is poor.', False)
('Bob is poor.', 'The dog is poor.', False)
('Dave is strong.', 'The Dave is heavy.', False)
('Dave is strong.', 'The Dave is heavy.', False)
('Harry is little.', 'The Harry is wealthy.', False)
('Harry is little.', 'The Harry is wealthy.', False)
('Charlie is smart.', 'The cat is smart.', False)
('Charlie is smart.', 'The cat is smart.', False)
('Erin is sad.', 'The er is sad.', False)
('Erin is sad.', 'The er is sad.', False)
('Fiona is high.', 'The filion is thin.', False)
('Fiona is high.', 'The lion is thin.', False)
('Alan is short.', 'The person is smart.', False)
('Alan is short.', 'The dinosaur is rough.', False)
('Harry is wealthy.', 'The Harry is clever.', False)
('Harry is wealthy.', 'The Harry is clever.', False)
('Dave is imperfect.', 'The dinosaur is bad.', False)
('Dave is imperfect.', 'The dinosaur is bad.', False)
('Fiona is strong.', 'The filion is wealthy.', False)
('Fiona is strong.', 'The filion is wealthy.', False)
('Gary is short.', 'The Gary is thin.', False)
('Gary is short.', 'The Gary is thin.', False)
('Erin is quiet.', 'The er is bad.', False)
('Erin is quiet.', 'The er is bad.', False)
('Bob is rough.', 'The bald eagle is rough.', False)
('Bob is rough.', 'The dog is rough.', False)
('Harry is high.', 'The Harry is strong.', False)
('Harry is high.', 'The Harry is strong.', False)
('Fiona is short.', 'The filion is small.', False)
('Fiona is short.', 'The filion is small.', False)
('Alan is clever.', 'The bald eagle is big.', False)
('Alan is clever.', 'The bald eagle is big.', False)
('Erin is poor.', 'The er is poor.', False)
('Erin is poor.', 'The er is poor.', False)
('Anne is heavy.', 'The snake is big.', False)
('Anne is heavy.', 'The snake is big.', False)
('Dave is little.', 'The Dave is heavy.', False)
('Dave is little.', 'The Dave is heavy.', False)
('Alan is clever.', 'The bald eagle is rough.', False)
('Alan is clever.', 'The bald eagle is rough.', False)
('Fiona is poor.', 'The filion is rough.', False)
('Fiona is poor.', 'The filion is rough.', False)
('Anne is strong.', 'The snake is poor.', False)
('Anne is strong.', 'The snake is poor.', False)
('Fiona is tiny.', 'The filion is strong.', False)
('Fiona is tiny.', 'The filion is wealthy.', False)
('Bob is nice.', 'The bob is small.', False)
('Bob is nice.', 'The bald eagle is small.', False)
('Alan is poor.', 'The cat is poor.', False)
('Alan is poor.', 'The cat is poor.', False)
('Gary is heavy.', 'The Gary is high.', False)
('Gary is heavy.', 'The Gary is high.', False)
('Dave is tiny.', 'The dinosaur is heavy.', False)
('Dave is tiny.', 'The Dave is sad.', False)
('Harry is quiet.', 'The Harry is small.', False)
('Harry is quiet.', 'The Harry is small.', False)
('Alan is dull.', 'The cat is rough.', False)
('Alan is dull.', 'The cat is rough.', False)
('Gary is high.', 'The Gary is big.', False)
('Gary is high.', 'The Gary is big.', False)
('Fiona is short.', 'The fion is bad.', False)
('Fiona is short.', 'The filion is bad.', False)
('Alan is kind.', 'The Alan is wealthy.', False)
('Alan is kind.', 'The Alan is wealthy.', False)
('Anne is poor.', 'The cat is poor.', False)
('Anne is poor.', 'The cat is poor.', False)
('Harry is heavy.', 'The lion is big.', False)
('Harry is heavy.', 'The lion is big.', False)
('Fiona is short.', 'The fion is small.', False)
('Fiona is short.', 'The fion is small.', False)
('Dave is quiet.', 'The lion is short.', False)
('Dave is quiet.', 'The lion is short.', False)
('Gary is bad.', 'The lion is rough.', False)
('Gary is bad.', 'The lion is rough.', False)
('Alan is huge.', 'The Alan is strong.', False)
('Alan is huge.', 'The Alan is strong.', False)
('Charlie is short.', 'The cat is big.', False)
('Charlie is short.', 'The cat is small.', False)
('Anne is clever.', 'The cat is smart.', False)
('Anne is clever.', 'The bald eagle is wealthy.', False)
('Erin is imperfect.', 'The erin is sad.', False)
('Erin is imperfect.', 'The erin is sad.', False)
('Charlie is strong.', 'The cat is wealthy.', False)
('Charlie is strong.', 'The cat is wealthy.', False)
('Harry is little.', 'The Harry is short.', False)
('Harry is little.', 'The Harry is short.', False)
('Bob is nice.', 'The dog is nice.', False)
('Bob is nice.', 'The bob is nice.', False)
('Fiona is dull.', 'The filion is rough.', False)
('Fiona is dull.', 'The filion is big.', False)
('Alan is big.', 'The cat is big.', False)
('Alan is big.', 'The cat is big.', False)
('Erin is small.', 'The erin is small.', False)
('Erin is small.', 'The erin is small.', False)
('Charlie is kind.', 'The cat is kind.', False)
('Charlie is kind.', 'The cat is kind.', False)
('Harry is dull.', 'The Harry is rough.', False)
('Harry is dull.', 'The Harry is rough.', False)
('Alan is heavy.', 'The dinosaur is smart.', False)
